"","baseMean","log2FoldChange","lfcSE","pvalue","padj","significance"
"epha2b",288.428908060362,1.85739018525814,0.794864969809032,0.000839487252353279,0.0200614507855018,"Significant"
"capn2l",868.902673199148,2.02924896914687,0.886213516180909,0.000840612402897403,0.0200694232348999,"Significant"
"gata2a",703.72429613267,0.98721697707203,0.366142254360593,0.000848427031268198,0.0202369401484526,"Significant"
"cd99",3443.97576691295,1.04992490578002,0.395387029015284,0.000851699906123174,0.0202959127065348,"Significant"
"galr2b",180.015301425485,1.56623701107335,0.650305739588612,0.000853965199822721,0.0203307865178452,"Significant"
"zgc:172075",236.021659051984,2.69937492897184,1.27215639530963,0.000856001848998465,0.0203601565491145,"Significant"
"unm_sa1506",260.44042817631,2.97755738924152,1.42759159005741,0.000858127032326562,0.0203724821204494,"Significant"
"ppp1r15a",2445.65436092894,1.18775688946497,0.460187825641657,0.000859620572993529,0.0203888490442011,"Significant"
"si:ch211-133n4.9",561.036559665435,2.35356695748176,1.06923586795399,0.000865709853300978,0.0204949330816492,"Significant"
"or121-2p",431.899699739275,1.38349096256382,0.557845154852471,0.000881238295861874,0.0207462810848003,"Significant"
"rap1gap2a",184.25052231117,1.61185128837677,0.675448310221735,0.000882054466945955,0.0207462810848003,"Significant"
"scube1",1438.16712306049,0.871340886532643,0.315209670812462,0.000881594821931451,0.0207462810848003,"Significant"
"zgc:56622",199.896613652491,1.52829149833059,0.63261684318116,0.000883983703452509,0.0207723881381264,"Significant"
"zgc:92360",888.124353786627,1.2027067242563,0.470143427535766,0.000887368297712594,0.0208326140634285,"Significant"
"hoxb13a",245.560842041479,2.53124089912219,1.17654454804763,0.000895118211048312,0.0209563455596768,"Significant"
"plekhs1.2",604.770701974798,5.05900439263439,3.5232359831628,0.000894553740634894,0.0209563455596768,"Significant"
"si:dkey-240e12.6",57.3916070139512,2.48950049599791,1.15988371322724,0.000908680108462729,0.0212542289207311,"Significant"
"capn5a",1008.40580623459,1.13243702981485,0.438983759828464,0.000912415799272194,0.0213219378714714,"Significant"
"pstpip1b",381.067913185628,1.22406256828646,0.484133970608709,0.000914959183298182,0.0213616851680713,"Significant"
"si:ch211-196j1.2p",219.53668193804,2.44369572754322,1.13428420372976,0.00091811212631276,0.0214155777025391,"Significant"
"pof1b",2671.56793460682,1.33312614586786,0.530495715311273,0.00092112465311338,0.0214660988783913,"Significant"
"itprid2",1252.7255950161,1.32582831479642,0.535344544640856,0.00092224182721602,0.0214723980983124,"Significant"
"ENSDARG00000098204",3614.31052243679,1.32628502031254,0.530129327751645,0.000925096026936577,0.0215190915256669,"Significant"
"slc6a7",850.249313919618,1.17628365872539,0.462370909638783,0.000940891355268253,0.0218464288578998,"Significant"
"atp2a1l",565.672491475307,1.34890288242215,0.548049791379884,0.000942269582996683,0.0218584128791225,"Significant"
"anxa11a",2835.12808494987,0.96915688236319,0.360915741057011,0.000943657955420618,0.0218706101094056,"Significant"
"noxa1",124.142363052926,2.39050987285956,1.10977049510406,0.000953264180429688,0.0220529318383164,"Significant"
"si:ch211-242e8.1",308.088573448505,1.23992163625875,0.495854217936309,0.000959917887143544,0.0221866162520734,"Significant"
"rapgef4b",377.700739692077,2.25313813819499,1.04347968082891,0.000974426489609389,0.0224197673720926,"Significant"
"adrb3a",453.404542783146,1.37222903926491,0.564634537185752,0.00098005566498546,0.0224271763408902,"Significant"
"cdh31",101.324711394767,2.9948905771616,1.48803450136055,0.000979391971834005,0.0224271763408902,"Significant"
"cldn1",254.49496417641,3.35402596687011,1.74212388905862,0.000975802124683407,0.0224271763408902,"Significant"
"zgc:174863",5557.14348750254,1.03539108023093,0.392933659356815,0.000979523198988942,0.0224271763408902,"Significant"
"ddx17",4020.17804814948,1.08802454058364,0.417888023115096,0.000983975514317866,0.0224763055545311,"Significant"
"bicdl2l",650.692052688736,1.98650375164564,0.894797153180045,0.000992136450680487,0.02258154325401,"Significant"
"clrn3",534.971576415173,1.27316277475321,0.514643579110273,0.000989791303250471,0.02258154325401,"Significant"
"baiap2l1a",550.674019160268,1.61959805899768,0.695755098147559,0.00100471084919808,0.0228061267514928,"Significant"
"zp3",139.436145366133,2.3162577498408,1.08457342395842,0.00100568528224897,0.0228078267722922,"Significant"
"plekhs1.3",1620.50793652032,3.61469932257797,1.93715209717767,0.00100670945895631,0.0228106508774237,"Significant"
"tnfsf10l",2607.03315293887,1.12211297687837,0.441576139661876,0.00102613914927105,0.0231561417105156,"Significant"
"card11",606.376566048638,1.75090459473606,0.767325595054625,0.00102781766668283,0.0231647261677717,"Significant"
"si:dkey-105i14.1",122.687696948192,2.69690500823971,1.32323744108374,0.00103980302565099,0.0233473456308653,"Significant"
"slc2a12",448.63905245922,2.23694440075085,1.047808716355,0.0010420280742044,0.0233604083301968,"Significant"
"mxra8b",570.98540570213,1.07056871674739,0.418494900830887,0.00104851648107394,0.0234436819908552,"Significant"
"rgn",429.495159749849,1.07469734756188,0.420500116673299,0.00104815601383264,0.0234436819908552,"Significant"
"ctss2.1",1128.08621484939,0.951964487923131,0.358614782451744,0.00105121461453381,0.0234833009264359,"Significant"
"ENSDARG00000110474",143.349709036697,2.16596366504722,1.00911540580784,0.00105586757324214,0.0235457540189572,"Significant"
"si:ch1073-376c22.1",2350.88947053904,1.25443942252858,0.505043331490464,0.00105849310530135,0.023583561234548,"Significant"
"sftpbb",1855.83555861417,0.828044620281211,0.304966986901286,0.0010610752259,0.0236203356915666,"Significant"
"si:ch73-379f5.5",76.0376599101521,4.0253138011687,2.29013317538011,0.00106309450172011,0.0236445272729065,"Significant"
"dtx3la",216.788507700414,3.44446162399534,1.89075131746659,0.0010640952731804,0.0236460435157659,"Significant"
"ifi27.3",520.429084662813,1.56532878700558,0.674987282805986,0.00106875400815436,0.0237287722213256,"Significant"
"b4galt1",256.317563623225,1.6118747151408,0.702842995991279,0.0010754909962234,0.0238236473023801,"Significant"
"ENSDARG00000098925",106.889360770855,1.94425739626948,0.885380918428531,0.00107584603278349,0.0238236473023801,"Significant"
"irgf1",477.507810680566,1.2538280816139,0.512622382672113,0.0010864869171363,0.0240173284951969,"Significant"
"btr33",414.49032340587,1.17088000693733,0.469319219021005,0.00109103769388197,0.0240969170107816,"Significant"
"magi1b",1417.28193108077,1.21888150057708,0.49551548991658,0.00109689102353354,0.0241840625232113,"Significant"
"alox5b.2",145.324661478799,1.59707948879409,0.699406990672191,0.00111393663055215,0.0245172424198349,"Significant"
"macroh2a1",908.980946471181,0.874845459953486,0.326924424872253,0.0011228227264555,0.0246536815599629,"Significant"
"rhbg",269.417261690079,1.63685605827018,0.721675240373787,0.00112305273917402,0.0246536815599629,"Significant"
"nrxn2a",297.279932976131,1.67598844098715,0.742310062165339,0.00112657638880756,0.0246832767781454,"Significant"
"ADISSP",1522.06047195071,0.988094188229009,0.381310254730879,0.00113546224671251,0.02479586550456,"Significant"
"dipk2b",184.41662560252,2.00869857550859,0.933270544410533,0.00113833119492439,0.02479586550456,"Significant"
"esrp2",854.082435877163,1.87182576357371,0.855328783412832,0.00113687150103404,0.02479586550456,"Significant"
"g6pd",3602.85386644214,0.880289733136426,0.330112947281412,0.00113758279450299,0.02479586550456,"Significant"
"slc4a1a",2401.94500276477,1.06212333884726,0.418265219187844,0.0011371300879423,0.02479586550456,"Significant"
"irf1a",155.506253487892,2.06114565758048,0.964375403993759,0.00113999791671325,0.0248108559470081,"Significant"
"phka2",1348.08492212161,1.08892196672436,0.432347436803659,0.00114612508050565,0.0248801381988191,"Significant"
"si:dkey-73p2.2",117.587963008255,2.30754751914197,1.11175854850829,0.00114426771846612,0.0248801381988191,"Significant"
"ENSDARG00000116548",1396.5863067299,1.60988419100964,0.707720096152038,0.00116139761072891,0.0251470849018202,"Significant"
"map3k14a",1239.70023245661,0.821969875194708,0.303933751951297,0.00116567900375058,0.0252182518260205,"Significant"
"fcer1gl",2341.16324844612,1.04205424090746,0.408239163595478,0.00117235711702884,0.0252979699593756,"Significant"
"niban2a",913.563564230358,1.21030620696221,0.496464630362043,0.00119061784495842,0.0256483563797118,"Significant"
"olfm2a",163.301038030892,2.7303036178548,1.42162125763346,0.00119521039234799,0.0257254325110214,"Significant"
"nlrc9",315.922721116993,2.06768915940785,0.995715066654898,0.00119910624104662,0.0257655413065567,"Significant"
"alas1",5554.45482344805,1.17759018441164,0.477376731173246,0.00120178916423379,0.0258013245208703,"Significant"
"itga6b",2532.02453058635,1.51286697372185,0.656379322872127,0.00121165429002253,0.0259691416090628,"Significant"
"il4i1",1015.42793208219,1.9433108360025,0.906330302134232,0.00121653042246464,0.0260296446089375,"Significant"
"stk17al",2065.44875077127,1.00778923287284,0.391102727707402,0.00122062478014813,0.0260952287526608,"Significant"
"trpv1",357.840465891715,1.21512601201556,0.502983835390357,0.00122197956715631,0.0261021835933009,"Significant"
"ehbp1l1a",1242.08221420126,0.867754145982898,0.329337458314511,0.00122433212317543,0.0261304217029572,"Significant"
"ccl19a.2",1211.06962005398,3.23030404622003,1.7879680040457,0.00123703211027764,0.026289243217524,"Significant"
"cdh17",1297.2313486249,3.13945724078268,1.698319434575,0.00123799473089031,0.026289243217524,"Significant"
"shroom1",1286.4315358929,0.785301433705521,0.289135849767716,0.00123426395526883,0.026289243217524,"Significant"
"si:ch211-223g7.2",122.9924274864,2.16248735840352,1.05220166812906,0.00123712442718337,0.026289243217524,"Significant"
"zbtb16b",729.272418878458,0.936881589719603,0.36314394377448,0.00125855924652875,0.0266144868187961,"Significant"
"ahnak",20978.5728563802,1.17056213772071,0.466271062287561,0.00126930596374159,0.0267747826788333,"Significant"
"ENSDARG00000105033",81.8409562708104,2.35637919492965,1.18034211037275,0.00126930738631267,0.0267747826788333,"Significant"
"grna",4380.03478100135,1.11891885990837,0.455203320447374,0.00127549388918171,0.0268605876745865,"Significant"
"cdh1",5691.23039830994,1.22003768258795,0.500228731841862,0.00129166428295753,0.0271110495814472,"Significant"
"cytip",425.130134076633,1.03786225261952,0.414883380410711,0.00129113877302651,0.0271110495814472,"Significant"
"si:cabz01076234.3",326.9733831237,1.56578502475422,0.702736192612232,0.00129725593979031,0.0272058927654122,"Significant"
"cd68",7010.16464534381,1.43605253709181,0.61594922328313,0.00130580594348967,0.0273399749770277,"Significant"
"si:dkey-24f15.2",59.9527510010569,2.30342532153986,1.14989076421088,0.00131312698749956,0.0274479264369756,"Significant"
"gp9",536.040725731925,1.87595104963876,0.884239538294438,0.0013288403237769,0.0277306554809575,"Significant"
"tppp3",333.725470938175,1.55309057322908,0.698129040180562,0.0013284305123055,0.0277306554809575,"Significant"
"si:dkey-52l1.1",401.270911615264,1.28776532106134,0.550562657934574,0.00133421312200122,0.0278198796943594,"Significant"
"ptk6b",257.912053236102,1.53656028036644,0.690910356202972,0.00134505828953758,0.0279540597796929,"Significant"
"si:ch211-251f6.7",96.8312555920802,2.79510081033134,1.51548926031322,0.00135404750943042,0.0281178334165507,"Significant"
"spink2.2",753.982934984277,1.73778414032601,0.808890939762259,0.00135762948188381,0.0281691452644549,"Significant"
"nr1d2a",1179.24432359729,1.30019290598988,0.55648674570551,0.00135902178085529,0.0281749773128257,"Significant"
"adgrl3.2",600.043852674261,1.01617258452562,0.410424045465875,0.00138631868602063,0.0286238683094895,"Significant"
"si:dkey-222h21.9",172.442826992018,1.97350542886179,0.961570528874728,0.00140282484300431,0.0288940892724405,"Significant"
"csrnp1a",472.014454870701,1.21478320659494,0.516888398162539,0.00144179081869995,0.0294932493592912,"Significant"
"stap2b",806.904411427397,1.74978492311116,0.828258002524451,0.00144238332500576,0.0294932493592912,"Significant"
"arl4cb",601.55688555092,1.26505437756371,0.546625626982693,0.00145382960448072,0.0296317119144765,"Significant"
"irs2b",1979.20093014739,1.00638342428872,0.405121737763679,0.00145844015258326,0.0296779695575831,"Significant"
"si:ch211-156p11.1",51.3002381906499,2.50778891900267,1.32604221331681,0.00146521298389035,0.0297441755056364,"Significant"
"znf385b",92.283899510157,2.21164452091333,1.13734694239687,0.00146903354626286,0.0297740572066305,"Significant"
"mfap4.7",236.444898040804,1.52269152888974,0.694862526992392,0.00147544340057236,0.0298562389636969,"Significant"
"gjc4a.2",2653.38611714861,1.05835180920219,0.434084529525698,0.00147956466531582,0.0299157592416926,"Significant"
"si:dkey-125i10.3",877.596147151739,1.90384776404488,0.931736704176237,0.00149832417756228,0.0301982822740358,"Significant"
"zswim6",296.21710813366,1.30127648028249,0.569596650939505,0.00149679878815154,0.0301982822740358,"Significant"
"gdpd3a",640.706641051812,1.57806446663966,0.728876010652661,0.0015049675931276,0.0302604705184381,"Significant"
"itgae.1",1758.82942731881,1.26304652620762,0.543219234963616,0.0015151689191971,0.0304173459590201,"Significant"
"nr0b2a",949.545715451366,1.71103792165096,0.808975991265674,0.0015181090197191,0.0304281851343698,"Significant"
"zgc:92140",1010.64450919966,1.19301656675419,0.508147368087136,0.00151749161537004,0.0304281851343698,"Significant"
"nfkbiz",630.167460052718,1.70270098648974,0.808870731487517,0.00153668246487349,0.0307518420654044,"Significant"
"kdf1a",659.524396688151,1.02536483982925,0.419554942536964,0.00154831080354472,0.0309601107443821,"Significant"
"ENSDARG00000109658",251.524538365885,1.60319495494859,0.750946727708955,0.00155134145891214,0.0309892745898414,"Significant"
"magt1",2833.1692165637,0.970440663475992,0.390174554125625,0.00155221371441919,0.0309892745898414,"Significant"
"cldn30",381.556572255086,2.07340965724667,1.05235932463731,0.0015569145526255,0.0310586691438391,"Significant"
"parp14rs2.1",289.130685017046,2.30801075052182,1.22337225458946,0.00156195863851374,0.0310859193716765,"Significant"
"ENSDARG00000114227",635.971248701029,0.871068166556696,0.340800794129786,0.00156909411409738,0.0312034362846581,"Significant"
"b3gnt2l",694.265126794703,1.80056780685118,0.879376074080143,0.0015707630983406,0.0312121460489231,"Significant"
"zfhx3b",911.089428650608,1.26626692526431,0.550882067822632,0.00158497921303647,0.0314394838624268,"Significant"
"zgc:113984",56.6942461054703,3.50227314775989,2.20046886356227,0.00158592387537148,0.0314394838624268,"Significant"
"arhgef38",186.583151926978,2.37884895448877,1.2825773822568,0.00159507436623931,0.0314454188283175,"Significant"
"ogdhb",2044.84791439047,0.981527837831469,0.394856110083674,0.00159410095687912,0.0314454188283175,"Significant"
"pbx1a",863.031241406954,0.960082611453626,0.386805168407547,0.00159556905643712,0.0314454188283175,"Significant"
"si:ch73-338d8.1",289.949203660894,1.75973357514373,0.866271045992323,0.00159206297561068,0.0314454188283175,"Significant"
"si:dkey-279j5.1",1027.13482510469,0.77831750389868,0.295780205341569,0.00159614490364995,0.0314454188283175,"Significant"
"ENSDARG00000040497",122.843275704833,2.59492537879252,1.44516164822664,0.00160153182585083,0.0315163644177629,"Significant"
"si:ch73-160p18.3",127.869512384089,2.69997002634046,1.53115724870249,0.00160328441606046,0.0315163644177629,"Significant"
"klf17",161.822083446721,1.42421485781058,0.650102626258692,0.00160729685947657,0.0315483015167907,"Significant"
"ptpn4a",831.384535297601,1.34988019429356,0.601172198848683,0.00160911587659683,0.0315483015167907,"Significant"
"mbpa",117.671617827398,2.25372308357566,1.19447601767634,0.00161248374154999,0.0315710619822393,"Significant"
"ENSDARG00000109838",137.376335640152,2.72338769585286,1.56656889637013,0.00162233955914286,0.0316636235034886,"Significant"
"tcimb",812.141219157174,1.06124059739844,0.442577369965918,0.00162345535612444,0.0316636235034886,"Significant"
"ENSDARG00000110992",177.853486812548,3.40816672040367,2.30683476441707,0.00163090917497725,0.03178455198428,"Significant"
"c1qc",1535.14661737602,1.02567620415848,0.424398191518058,0.00165331886539919,0.0321464510018958,"Significant"
"stard14",1239.1565865021,1.6624742628051,0.797262771121815,0.00166676672530232,0.0322602063511757,"Significant"
"selplg",257.854028255623,1.59778378640338,0.759849832098087,0.00167000296295933,0.0322981885017803,"Significant"
"jag2b",988.589564706305,1.00523085470345,0.414608903267302,0.001673482005011,0.0323393425621281,"Significant"
"zgc:152774",660.57797749896,1.41594475770717,0.650858201680253,0.00167468178994574,0.0323393425621281,"Significant"
"ENSDARG00000113243",970.549157957476,0.953390993735346,0.38753904316135,0.00169955711830315,0.0326456596474064,"Significant"
"hsp70.2",1826.79688692598,1.58865243730474,0.759856938826741,0.00170360361400182,0.0326986144080365,"Significant"
"becn1",838.466014274408,1.04784169706523,0.437789623012757,0.00170943478418338,0.0327222330278098,"Significant"
"si:ch211-252f13.5",110.281895220034,1.93130298210485,0.986947541410529,0.00171519691518703,0.0327760493872858,"Significant"
"ehbp1l1b",955.888338260467,0.769644941208663,0.294696807081448,0.00172099795653264,0.0328583608342508,"Significant"
"tmem176l.3b",1146.21523713929,1.91688944767821,0.973530131736611,0.00172327110144324,0.0328770043469476,"Significant"
"xkr9",85.1811689462738,2.26127310011262,1.22388214659757,0.00172861907411191,0.0329542380632388,"Significant"
"cnksr1",203.530998729972,1.62082353427351,0.7863035762782,0.00173552056793716,0.0330609496619435,"Significant"
"apoeb",19108.4389554128,1.30334960891914,0.577264245176927,0.0017390692221393,0.0331036787742807,"Significant"
"ENSDARG00000099719",876.06707518963,0.997233308633467,0.412816652614006,0.00175493638554211,0.0333556312259522,"Significant"
"ENSDARG00000114803",59.1740266316463,2.30602020155164,1.26725830257619,0.00176560525888619,0.0334931938724025,"Significant"
"nectin4a",912.491288002438,1.71219987945525,0.846589817794207,0.00177228793240773,0.0335345974076105,"Significant"
"ednraa",283.83552065327,1.35077546987898,0.621473977536168,0.00177472681707391,0.0335557035398277,"Significant"
"si:ch211-266g18.6",531.773335636501,1.70107519252612,0.839139929047413,0.00178367059104909,0.0336996779702307,"Significant"
"tmprss13a",462.8273314108,3.76805255632055,8.26138838593238,0.0017893154946989,0.0337560225953055,"Significant"
"rnf183",540.495821137148,3.5388295736184,2.78093163933287,0.00179290591154635,0.033798609209857,"Significant"
"sesn1",8421.48330553944,0.931588449543588,0.378409886011934,0.00180490415889278,0.0339239028530218,"Significant"
"iqsec2b",854.392097991722,1.4581952135622,0.685232850999267,0.00181450191205534,0.0340477142875925,"Significant"
"si:ch1073-220m6.1",399.402563672799,0.993554929728304,0.41449901489565,0.00182133915327502,0.0341278970857735,"Significant"
"syt3",1239.33373642677,1.35060629429997,0.620594498203543,0.00182248758249408,0.0341278970857735,"Significant"
"si:ch73-248e21.7",682.863825759935,1.47481093973126,0.696778977402121,0.00182476597056401,0.0341392645912392,"Significant"
"ENSDARG00000112847",189.401219558535,2.05451024720427,1.10094097399862,0.00184573903354133,0.0344614971984098,"Significant"
"lgmn",10828.5053006741,0.7726100529579,0.296132068553016,0.00184501662739787,0.0344614971984098,"Significant"
"dusp8a",560.843792780065,1.04762021161035,0.442910784190871,0.00187708878212685,0.0348926584096967,"Significant"
"ENSDARG00000063108",343.276990741984,1.02579858881574,0.43483328866872,0.0018760729010499,0.0348926584096967,"Significant"
"rap1gapb",277.908700555327,1.30716925338252,0.596717036075717,0.00188651781456255,0.0349160702567198,"Significant"
"si:dkey-253d23.4",1417.06094970465,1.52588084268194,0.738177916176028,0.00189058558586938,0.0349641119837478,"Significant"
"nwd2",342.19303714133,1.03384742695419,0.439808744521271,0.00190472202418497,0.0351230741259709,"Significant"
"rell2",394.234145851144,1.4990709708765,0.72306479589029,0.00190354413268965,0.0351230741259709,"Significant"
"entpd1",1396.86156855093,0.731398762705443,0.280221051730715,0.00191390910422202,0.0352412239197888,"Significant"
"foxo3b",1150.76114959381,1.19727226558018,0.535637920150439,0.00192157386881674,0.0353310409309996,"Significant"
"ENSDARG00000029232",575.115917959777,1.40565449646242,0.662157562552444,0.00192818337089073,0.0354268763543004,"Significant"
"ucp3",236.503829123688,1.57161785691416,0.771754119404467,0.00193431662204572,0.0355138290745614,"Significant"
"si:ch211-276i6.1",117.397897599063,1.64726364443553,0.824903519350221,0.0019466110295105,0.0356240595358649,"Significant"
"ncoa3",3901.88177036694,0.652923978470812,0.243831376025764,0.00196320002548653,0.035860032133757,"Significant"
"fscn1a",1361.21720705674,0.975357400164973,0.409498867144319,0.00197464425679988,0.0359677479390525,"Significant"
"thbs4a",447.500947183018,1.04297220766499,0.44886518853726,0.00200064327805489,0.0363890317898722,"Significant"
"mafb",44.3960650876196,3.00364823727069,1.98863532209397,0.00200333615888263,0.0364118912605513,"Significant"
"arhgap25",249.987753887533,1.19946348550697,0.540806653751654,0.00200860486735636,0.0364815017276651,"Significant"
"tcrg",111.800271186902,1.86210977196514,0.991601399487688,0.00204310559029966,0.037028550566153,"Significant"
"tcea3",1620.76708918251,0.72660520246744,0.280471293341892,0.00205111882446594,0.0370942352313366,"Significant"
"vps13c",1844.54608283863,0.660921111316239,0.248960267273957,0.00205085979959753,0.0370942352313366,"Significant"
"trim25",2719.81020474589,0.794969219205673,0.314546289437723,0.00206277595736732,0.0372480770762,"Significant"
"mtcl2",180.641909560811,1.49462309200896,0.738079051084388,0.00209902813515809,0.0376385136965582,"Significant"
"zgc:64051",1376.00417906122,1.09434770797205,0.48438247233294,0.00213283455773259,0.0380295500782769,"Significant"
"si:zfos-323e3.4",121.58039722823,1.77850695643688,0.946298109257677,0.00214845297074698,0.0382273860163437,"Significant"
"ca4b",585.890251186034,2.14103402800569,1.22602888838188,0.00215047471785924,0.0382365262772238,"Significant"
"pecam1a",856.311760326815,0.857888825788443,0.351559018751638,0.00217497426179899,0.0384908092735783,"Significant"
"si:dkey-121n8.7",486.444008799258,1.69239844238407,0.88152513928367,0.00217540247245268,0.0384908092735783,"Significant"
"ifi27.5",1237.33148105897,1.22887057394062,0.568823241413603,0.0021848990037339,0.0385565660397883,"Significant"
"prf1.1",93.9795651204256,2.54955431063465,1.62659413812665,0.00218520155390163,0.0385565660397883,"Significant"
"pvalb9",365.089997465518,2.08406481133964,1.19534868549015,0.00218450640411216,0.0385565660397883,"Significant"
"si:ch211-196f19.1",478.970056047958,1.23130845193738,0.571263434626606,0.00219322084068444,0.0386442768697387,"Significant"
"lmna",1636.03577941352,1.22800991987756,0.56471006431934,0.00220631369152049,0.0388479747559042,"Significant"
"zgc:64189",657.713623065238,1.06948123985722,0.471278802197124,0.00221591168825138,0.0389628577362092,"Significant"
"gbgt1l6",177.276882968909,1.84571914637592,1.00294909850799,0.00221825941321687,0.0389771084006331,"Significant"
"ccl34b.9",472.580556816834,1.61583275324899,0.83106544190903,0.00222571660633983,0.0390190165856976,"Significant"
"fut9b.2",70.751227511521,3.06209287555385,2.30904742683597,0.00222680011830031,0.0390190165856976,"Significant"
"fut9b.4",183.554861970183,2.84858192853311,2.04971935180518,0.00222868043022423,0.0390249946880769,"Significant"
"celf2",538.498705252179,0.90939840292474,0.381962716491296,0.00227573013811235,0.0397117258443486,"Significant"
"ENSDARG00000010729",4523.12155651646,1.00260712416986,0.427251007856654,0.00230699890889983,0.0401609690564039,"Significant"
"slc2a11l",111.089355656015,2.60796089806401,1.74672526168041,0.00230939431608112,0.0401609690564039,"Significant"
"midn",1860.22243531351,1.37365059159813,0.666392618178374,0.00231734544171811,0.0402230976822028,"Significant"
"rdh5",240.48546145859,1.51734165643829,0.778720550027685,0.00232589292783845,0.0403372196890176,"Significant"
"itga1",291.327316207334,1.31752133270354,0.636955010681077,0.00232956025411277,0.0403732059077438,"Significant"
"tgfb1a",1179.82714255751,0.998136848787175,0.435390745893755,0.00233386851249704,0.0404202432611766,"Significant"
"septin12",1131.08100575328,0.928164409893422,0.393547571495585,0.00233691772741191,0.0404454259239105,"Significant"
"klf9",962.458989302661,1.18850937897024,0.546573721451511,0.00234851654996219,0.0405631043081003,"Significant"
"cers3a",592.135646420265,0.945309485475425,0.404661275253374,0.00235906977011391,0.0406622800960151,"Significant"
"si:dkeyp-46h3.3",56.138376805048,2.21089732420476,1.33612711965106,0.00236562775258881,0.0407348756597836,"Significant"
"nrxn1a",511.741779536815,0.946272026687834,0.406958604579517,0.00237530452527316,0.0408420165044726,"Significant"
"mhc1zba",32594.3353968938,1.11018852546016,0.484926261425623,0.00237814272906064,0.0408521740483283,"Significant"
"hpca",516.993534556199,1.2960800089829,0.626333702100938,0.00240305176105219,0.0410853849224367,"Significant"
"wipf1a",557.874284298338,1.25015588464171,0.59231408462122,0.00240306017748598,0.0410853849224367,"Significant"
"b3gnt5a",652.315519311243,1.16775782174816,0.541214730799908,0.00241212972114458,0.0411455519609238,"Significant"
"bnipl",227.990459468553,2.2222431961377,1.36768382086528,0.00241539904684755,0.0411455519609238,"Significant"
"cxcr1",463.001777634579,1.86025779756149,1.04991381191518,0.00241219741181709,0.0411455519609238,"Significant"
"ENSDARG00000116843",353.920170369388,1.52414021482361,0.786888791231287,0.0024148255825933,0.0411455519609238,"Significant"
"atosa",627.280755499604,1.04302882628992,0.465618945593082,0.00243437927526377,0.0413975094059778,"Significant"
"gal3st1b",52.5232051263733,3.32205989376613,3.56961943200779,0.00244264752902321,0.0415102735243858,"Significant"
"nr1i2",434.564318880665,1.44741682714942,0.735828316268281,0.00244684841115445,0.041525998303093,"Significant"
"si:dkey-93m18.4",341.780141289374,1.22320217510575,0.581363684699843,0.00245322004782629,0.041606283821161,"Significant"
"alpl",474.961723611487,1.50817068383724,0.779208098401648,0.00247279947233591,0.0418387005665851,"Significant"
"ENSDARG00000114026",107.586554721114,1.45285651578658,0.740612888893222,0.00247444479186724,0.0418387005665851,"Significant"
"lck",372.83682905277,1.0042732548294,0.443696356943564,0.00247847478805012,0.0418387005665851,"Significant"
"prom2",649.584100222839,1.68865295881981,0.91796771267659,0.0024769954629456,0.0418387005665851,"Significant"
"ctsk",4900.50757234882,0.752525219249277,0.30340888352669,0.00250732040606476,0.0422412683692837,"Significant"
"dgkaa",932.072195506005,1.42143958478081,0.719398992609528,0.00251344619669587,0.0423111101944591,"Significant"
"slit3",1139.6201191082,1.02524385210081,0.458537844563712,0.00251480351264247,0.0423111101944591,"Significant"
"def6c",322.400486723287,1.07449494580905,0.489292979219057,0.00251730981202538,0.0423251924959573,"Significant"
"capn9",1171.55511599403,1.59060931761234,0.84320355260988,0.0025296606916238,0.042429511649142,"Significant"
"crybg1a",3914.4907051613,0.808081010439338,0.331048711397587,0.00253231702417107,0.042429511649142,"Significant"
"si:ch73-389b16.1",138.712641163252,2.40604753919527,1.6157208797073,0.0025289057297129,0.042429511649142,"Significant"
"si:dkey-165o8.2",214.800635054305,2.61042210357815,1.89952893950373,0.00253522816598107,0.042429511649142,"Significant"
"wnt5b",211.565066448663,1.54571452128795,0.818111746615653,0.00254607176493153,0.0425828823217934,"Significant"
"itgb4",2587.68876782807,1.50136272108421,0.782821064244147,0.00255267279423641,0.0426651408687306,"Significant"
"gmds",1766.2708627309,1.13541417873881,0.525252961697921,0.00255925330689938,0.0427469483507469,"Significant"
"aste1a",1363.80678985757,1.24388882746084,0.596134587681967,0.00257041768367612,0.0428055547876224,"Significant"
"parvg",1040.88099541866,0.800995286027585,0.331840579848117,0.00258617914226029,0.0429702307680273,"Significant"
"plekhf1",2349.23939005574,2.80746245323702,2.27166192467423,0.00259200629596946,0.0429965386395599,"Significant"
"st6galnac1.1",216.694309841208,1.48857741484375,0.777426839233183,0.00260432060362185,0.0430459901596036,"Significant"
"adgrf7",161.342710538982,1.90333634501765,1.11589887744593,0.00260621220180539,0.0430491924278669,"Significant"
"si:ch73-27e22.3",107.971281014549,1.53829494910928,0.820314573280537,0.00260863155570593,0.0430611022753411,"Significant"
"si:dkey-204a24.11",94.7133495355259,2.65225515907686,2.0056375023465,0.00261885236599373,0.0432016927389532,"Significant"
"apoea",441.857120890919,1.65808044768643,0.905108537729759,0.00262066045983972,0.0432034108967726,"Significant"
"slc2a9l1",99.9179837532807,2.27060648473364,1.48510213687422,0.00262527545556128,0.043251370484572,"Significant"
"ENSDARG00000110005",372.411046458259,1.15960008672667,0.548816549692286,0.0026384823434143,0.0433171772078004,"Significant"
